namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,670467101000
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,650448815682
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,62082848582.5
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,63765492820
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,0
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,1602000
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,6977995331
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,7525269433
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,62082848582.5
Kab. Aceh Jaya,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,52885358189
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,320208446839
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,267534061436
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,165313148995
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,166845320432.83
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,81583686197
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,82799635690.73
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,0
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,1169436000
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,55867588100
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,67451592776
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,27000368203
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,24528974989
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,1800000000
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,3506045500
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,889299883
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,458232930
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,167907277700
Kab. Aceh Jaya,Provinsi Aceh,2023,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,156371244262
Kab. Aceh Jaya,Provinsi Aceh,2023,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,19991783349
Kab. Aceh Jaya,Provinsi Aceh,2023,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,27619483991.82
Kab. Aceh Jaya,Provinsi Aceh,2023,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,3500000000
Kab. Aceh Jaya,Provinsi Aceh,2023,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,1500000000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,11921194822
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,13037237922.36
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,10305149460
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,18677351831
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,6500000000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,4764906374
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,130348655718
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,117315942426.97
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1188072059000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1108558930462
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,78759510750
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,71439563525
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,1174000000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,916696000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,16030690000
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,17531916699
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,78759510750
Kab. Aceh Selatan,Provinsi Aceh,2023,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,62392097713
