namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,1973136986
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,88400000000
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,85465887504.84
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,677714900000
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,682043284397
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,106563886032
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,107395380812.71
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,13878163500
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,11256824673
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,106563886032
Kab. Aceh Barat Daya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,107395380812.71
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,343614228299
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,308317678083
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,226799083954
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,221401403202.72
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,181443856366
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,176633123045
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,33305271461
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,37198597496
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,7051065706
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,10331745423
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,52712428641
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,3862396600
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,1028063120
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,1063286132
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,154090845000
Kab. Aceh Barat Daya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,154090845000
Kab. Aceh Barat Daya,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,111407261815
Kab. Aceh Barat Daya,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,113435209532.67
Kab. Aceh Barat Daya,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,10000000000
Kab. Aceh Barat Daya,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,7500000000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,103049000000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,94098397736.53
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,7904800000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,6525626830
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,8000000000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,7492529100
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,77046200000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,16943359555.14
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1453396532000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1490595266632
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,155779110339
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,157686959953.68
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,6000000000
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,9263502273
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,44278292341
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,155779110339
Kab. Aceh Besar,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,157686959953.68
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,589097186979
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,539357133321
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,443190818722
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,387727245428
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,187220130444
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,162514261187
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,98035359364
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,49783092564
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,29670000000
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,17832369062
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,10000000000
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,1288956875
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,11095380000
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,11083839154
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,541866766830
Kab. Aceh Besar,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,678807871079
Kab. Aceh Besar,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,99000000000
Kab. Aceh Besar,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,36103024333.75
Kab. Aceh Besar,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,0
Kab. Aceh Besar,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,1000000000
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,6275374345
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,6817577670.22
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,45422571000
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,39220190055
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,8547569137
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,8581847774
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,23696233018
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,12317371218.48
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,673069004000
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,677058901174
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,114130906305
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,135615420907.1
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,0
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,30750000
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,6249543707
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,114130906305
Kab. Aceh Jaya,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,135615420907.1
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,287871098113
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,278646321856
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,189193319951
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,180240855210.64
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,137989183791
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,165214122087.34
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,67647832324
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,76700473068.12
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,46484611983
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,46114976997
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,3150000000
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,2219437000
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,889194535
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,720363052
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,160173109500
Kab. Aceh Jaya,Provinsi Aceh,2022,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,160195109500
Kab. Aceh Jaya,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,25756692392
Kab. Aceh Jaya,Provinsi Aceh,2022,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,55934571424.12
Kab. Aceh Jaya,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,3500000000
Kab. Aceh Jaya,Provinsi Aceh,2022,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,4154981167
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,12921194822
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,13580356261.74
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,10868911460
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,12877130901
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,6500000000
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,5250000000
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,111666168718
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,132004882213.14
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1044012519000
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1027754134587
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,144233990644
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,146694943196.33
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,1350000000
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,24696055100
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,16030690000
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,15065484972
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,144233990644
Kab. Aceh Selatan,Provinsi Aceh,2022,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,146694943196.33
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,520589151121
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,494013636071
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,394011078237
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,409982133527.34
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,110279770881
Kab. Aceh Selatan,Provinsi Aceh,2022,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,106688297110
