namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,671513050000
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,1946365153669.9
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,12542350000
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,360489078519
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,56196875021
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,4838896610.92
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,691397372446
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,691068684915.65
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,2647231230604
Provinsi Aceh,Provinsi Aceh,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,2647193239504
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,1652595332255
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,2954457964942.7
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,2080888661
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,72000000000
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,75314463702.32
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Aceh,Provinsi Aceh,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,3069236425328
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,3463996393584
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,49803474650
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,33841782964
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,170885580850
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,171076247197.42
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,297773729675
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,354241890389.17
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,2730461294500
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,2616498279035
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,5338000000
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,5884278000
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Anggaran,
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1752315319929
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1590611064913.8
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,1327789645194
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,1195894560327.1
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,784729765479
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,556754502359.04
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,10000000000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,9903628000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,962216359000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,1040184587070.8
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,4220000000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,9094500000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,12444380000
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,1182717927.18
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,1167612768529.6
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,1302125715639.3
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,812927388562
Provinsi Bali,Provinsi Bali,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,812562590085.21
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,510757121691
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,702345385366.47
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,2245137235
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Bali,Provinsi Bali,2019,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,711679306721.08
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,760997424482.42
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,12127100000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,8731932753
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,5500000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,5442309381.71
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,87693990230.92
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,51529428714.94
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1806768440000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1767919365849
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,86102500000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,99585198474
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,799707343545.72
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,834688294949.01
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,829423291799
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,701916523186.44
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,507270153074
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,441201203550.86
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,276570769060
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,285775098060
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,750000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,441515000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,5195126697
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,386269536485
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,423625933450.93
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,116835479172
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,88427797647.34
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,125793001881.15
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,302270663669.62
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,126357360999.57
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2019,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
