namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Kab. Purworejo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Kab. Purworejo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,13603763700
Kab. Purworejo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,12745328782
Kab. Purworejo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,552694202728
Kab. Purworejo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,801871870827
Kab. Purworejo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,88488386636.32
Kab. Purworejo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,88488386636
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,143016000000
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,127249927943
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,33203500000
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,15935295414.5
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,25624191148
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,11622986281
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,221959260000
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,19173659442.58
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1482711488000
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1402009274869
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,189603349000
Kab. Rembang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,159669099001
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,876194297493.13
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,737194596917
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,438421670295.87
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,283205786027
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,228712470820
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,158807886654
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,2515000000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,2494524037
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,110885309563
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,75140994697
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,5636000000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,5196000000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,300000000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,74500000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,13013910000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,19400516500
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,365742654000
Kab. Rembang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,334262381000
Kab. Rembang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,19703524024
Kab. Rembang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,19703524024.37
Kab. Rembang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,74400000000
Kab. Rembang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,74314486196
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,298998057000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,292134850896
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,169522487000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,282162760366
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,13110000000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,13652108236
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,126218697000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,9843696798
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1697006318000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1724168123987
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,268648589000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,0
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,126413303
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,268648589000
Kab. Semarang,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,244394196616
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1104741045382
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1068724971720
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,790850815653
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,718645955449
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,240230859915
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,254618371097
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,93214919450
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,110965911210
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,11268600000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,5972730000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,6969000000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,5246172000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,35202055000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,33028457833
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,359099377000
Kab. Semarang,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,364201798000
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,68072524400
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,176913975342
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,0
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,115500
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,0
Kab. Semarang,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,0
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,145250000000
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,158035982944
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,101421707998
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,128699110179
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,31999393045
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,31999447505
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,160696700240
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,149501940431
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1731352976474
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1755264049216
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Anggaran,500000000
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Realisasi,500000000
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,231790316429
Kab. Sragen,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,209527700396
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1169085168341
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1125816588799
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,591614261169
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,563815734846
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,263348216615
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,240526522306
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,4000000000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,2356503080
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,1000000000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,999880000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,107824080503
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,106108270663
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,13153500000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,13122000000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,3460749500
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,395940529
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,4527700000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,3380584000
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,396364951960
Kab. Sragen,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,398309273669
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,244375471480
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,244375328713
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,3000000000
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,3000000000
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,90007937578
Kab. Sragen,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,86902465400
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,275850000000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,325763944615
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,152606364108
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,61113222225
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,42298309636
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,42298309636
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,13378652799
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,124427460695
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1455825579000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1475220471981
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,185000000000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,0
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,0
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,228429201000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,212597154219
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,938878460103
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,911823685254
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,714418158060
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,672311280676
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,256158352294
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,234714674156
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,706000000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,632535549
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,110734638800
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,107657436671
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,13734100000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,16710600000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,2511985817
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,250222728
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,37441605000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,37331519000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,367763662840
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,369060538420
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,233237051521
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,233237051521
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,56721804850
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,-196257271
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,16000000000
Kab. Sukoharjo,Provinsi Jawa Tengah,2024,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,16000000000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,222948270000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,208027849458
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,310318349000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,369355585946.57
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,19171104000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,15919657851
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,8286066011
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,18877696442.88
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,2135998616380
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,2137649575120
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,250797688000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,73695981665
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,3071648000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,3071648000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,269099405000
Kab. Tegal,Provinsi Jawa Tengah,2024,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,211567726227
