namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,2846141906063.4
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,1955114950.15
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,76187421357.82
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Aceh,Provinsi Aceh,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,3264953502659
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,2607990396693
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,49186364327
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,18966859393
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,166229110770
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,177395020194.9
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,282105926475
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,265121941642.59
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,2837669450000
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,2643157481688
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,5388000000
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,5708000004
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1737667845803
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1597686826900.7
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,1899010113299
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,1553627778078.1
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,864631520857
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,458448887065.83
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,4936000000
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,1023113875000
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,963383053326.5
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,4000000000
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,3779485000
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,519. Belanja Lainnya,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,519. Belanja Lainnya,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,15000000000
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,334861356708.3
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,1240356833217
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,1054748783171.6
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,496926895040
Provinsi Bali,Provinsi Bali,2020,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,386649305012.58
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,755174728985
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,831863603723.48
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,774032140
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,616. Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,80000000000
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,624. Pemberian Pinjaman Daerah,Realisasi,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Bali,Provinsi Bali,2020,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,625. Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,850307137560.93
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,613615822923.72
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,16194191546
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,6513383818
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,5500000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,5471185541.79
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,91633039530.45
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,57832282526.3
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1236698703000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1657633841610
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,101004857120
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,64193790678
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,432. Dana Darurat,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,995316900238
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,943695426476.3
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Anggaran,649059129480
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,Realisasi,478541675862.32
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,313643998957
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,436502107450.47
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,513. Belanja Bunga,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,3000000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,114974840000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,318197523911
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,750000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,587000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,519. Belanja Lainnya,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,519. Belanja Lainnya,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,5000000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,26104864180
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,350006099384.43
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,330883067997.21
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,57894745482
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,40658770482
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,188307784784.05
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,219446867864.11
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,612. Pencairan Dana Cadangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,613. Penjualan Kekayaan Daerah yang Dipisahkan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Anggaran,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2020,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,614. Penerimaan Pinjaman Daerah,Realisasi,0
