namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Kab. Aceh Barat,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,9911971718
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,618359825360.15
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,306628235828
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,314698208395.93
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,88245219299.65
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,271187351856.92
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,19209042433
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,1043429800
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,297390000
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,20938436521
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,4772686485
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,11320305700
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,5760500000
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,11208200064
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,6442484265
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,0
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,310968874111
Kab. Aceh Barat,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,112935592789
Kab. Aceh Barat,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,138053567962
Kab. Aceh Barat,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,0
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,30904567724
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,8281319157
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,1647161360
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,497940336
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,2300000000
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,2580274392
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,96303414511
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,5545912644.2
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,799988817000
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,336446329540
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,19794063276
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,7320185987
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,23074728563
Kab. Aceh Barat Daya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,9807867821
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,407328014115.88
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,189354892352
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,265638953765.12
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,44253438703
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,133367722248
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,3084779794
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,29267363193
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,1051508833
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,6135484903
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,190145000
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,54543010882
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,327000000
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,2251718376
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,0
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,162332497100
Kab. Aceh Barat Daya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,71422078263
Kab. Aceh Barat Daya,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,89852012149
Kab. Aceh Barat Daya,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,107435185186.8
Kab. Aceh Barat Daya,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,3000000000
Kab. Aceh Barat Daya,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,1000000000
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,126547602550
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,48340398061
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,28399200000
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,14619182782
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,6500000000
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,5916175578
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,36230897450
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,3333393651.36
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1571652854000
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,786694912348
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,27900000000
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,4495113702
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,33063642100
Kab. Aceh Besar,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,17883595432
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,658134950816
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,301850752522
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,438710968340
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,119253262699
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,123510001956
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,2403031806
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,445000000
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,0
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,50713378714
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,2100142000
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,24101781706
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,2584096000
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,7500000000
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,15562393233
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,0
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,535615721335
Kab. Aceh Besar,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,303149546104
Kab. Aceh Besar,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,25000000000
Kab. Aceh Besar,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,77836858441.36
Kab. Aceh Besar,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,1000000000
Kab. Aceh Besar,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,21223528670
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,5163450182
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,6081573000
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,3030639550
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,6836161273
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,6899613406
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,58131400135
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,2119519211.81
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,793539182000
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,298471616600
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,8566011000
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,0
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,20157830753
Kab. Aceh Jaya,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,10009579614
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,375416424016
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,183435275502
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,180271053395
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,42052002053.55
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,159790747307
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,24376591237.53
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,503249000
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,358606000
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,18797019554
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,4058268340
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,11693701754
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,3550197303
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,2500000000
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,866611000
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,2380510167
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,0
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,168932334300
Kab. Aceh Jaya,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,97009070596
Kab. Aceh Jaya,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,7249352662
Kab. Aceh Jaya,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,0
Kab. Aceh Jaya,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,1500000000
Kab. Aceh Jaya,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,48510125963
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,9646258682.58
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,20740538500
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,12136284870
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,4200000000
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,4192945886
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,157964000000
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,59110481523.28
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1179314906000
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,449841112778
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Anggaran,18800000000
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,Realisasi,9067784918
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,34107397889
Kab. Aceh Selatan,Provinsi Aceh,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,12132624617
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,570327682852
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,250964664558
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,392879564444
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,128103487690
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,158169754884
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,1010110616
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,633120000
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,150710000
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,66670618387
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,3728406776
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,7210209000
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,1612765200
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,10250310871
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,4941121578
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,7899347600
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,0
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,265863756600
Kab. Aceh Selatan,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,124658132449
Kab. Aceh Selatan,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,18267396286
Kab. Aceh Selatan,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,0
Kab. Aceh Selatan,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,2000000000
