namapemda,provinsi,tahun,level1coa90,level2coa90,level3coa90,jenis,nilai
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,180318781153.76
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,4764000000
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,2819410000
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,380328997012
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,95805768015.63
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,251357824071
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,24165399261
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,45424099538.44
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,657454350940
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,278577408528
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,1104973374592
Provinsi Aceh,Provinsi Aceh,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,292402367100
Provinsi Aceh,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,261874262395
Provinsi Aceh,Provinsi Aceh,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,1060524311267.2
Provinsi Aceh,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Anggaran,52000000000
Provinsi Aceh,Provinsi Aceh,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,621. Pembentukan Dana Cadangan,Realisasi,57718473083.22
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,2611036410791
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,1457264451966
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,337336008147
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,163110871709.33
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,193896695885
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,226603839116.43
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,439102490000
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,350121175703.92
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,2440644709000
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1180939097597
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,5708000000
Provinsi Bali,Provinsi Bali,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,4040000
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,2614645674805.2
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1278646698906
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,1447603014904
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,530040843788.51
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,1007960216627
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,101050013244.36
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Anggaran,5090000000
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,514. Belanja Subsidi,Realisasi,0
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,813294965136
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,510420118167
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,150000000
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,0
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,151187931213
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,4693688800
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,582188016684
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,286153884125
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,205265185944
Provinsi Bali,Provinsi Bali,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,76409983280
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,1201125499578.2
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,623732459203.32
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,158000000000
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,158000000000
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,243464808088
Provinsi Bali,Provinsi Bali,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,142021132218
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,754193603139
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,317909081053.89
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,71887165200
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,28363971562
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,10084234500
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,7022018779.78
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,150386716550.04
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,53886146590.05
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1405125665000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,697071450691
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1093421238416
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,526756378061
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,844842893657.73
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,228090444520.27
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,166928513966.08
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,6533914125
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,62722647894
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,19849674000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,1404076000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,849642542
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,37052375684.41
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,579263380
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,286668508826
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,165530523956
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,1445200000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,163914551344.18
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,135214453221.76
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,2000000000
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,59106481289
Provinsi Bangka Belitung,Provinsi Bangka Belitung,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,45991412143
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,6229870863437
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,2757791864294
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,284752691760
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,129420244635.77
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,62058600000
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,49444843331
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,1743093370573
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,218763773509.47
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,3441679241000
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1567176072458
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,6346763490
Provinsi Banten,Provinsi Banten,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,0
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,2675018220360
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,1174648201134
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,4054207352270.7
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,1222968814478
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,1120391534483.3
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,116126393883
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,514989602000
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,75109078925
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,37970500000
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,1339220435
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,1104908696634
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,2113293338749
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,1371215880526
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Anggaran,151059920000
Provinsi Banten,Provinsi Banten,2025,5. Belanja Daerah,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,Realisasi,25257620000
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,147535634237
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,0
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Anggaran,5000000000
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,622. Penyertaan Modal Daerah,Realisasi,0
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Anggaran,138498000000
Provinsi Banten,Provinsi Banten,2025,6. Pembiayaan Daerah,62. Pengeluaran Pembiayaan Daerah,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,Realisasi,80790344271
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,983381540059
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,338830393535.03
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,187616166935
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,73785390563
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,16356026932
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,15077712619.95
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,43947598992
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,33996772978.98
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,1756808708000
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,726830805994
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,1116000000
Provinsi Bengkulu,Provinsi Bengkulu,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,0
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1420774273967
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Realisasi,691808791723
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Anggaran,684475283261
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,52. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,Realisasi,177043590208.81
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Anggaran,762539514750
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,53. Belanja Modal,520. Belanja Modal,Realisasi,10128715624.41
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Anggaran,13519761940
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,515. Belanja Hibah,Realisasi,2432677720
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Anggaran,0
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,516. Belanja Bantuan Sosial,Realisasi,0
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Anggaran,5155000000
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,531. Belanja Tidak Terduga,Realisasi,0
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Anggaran,179674680000
Provinsi Bengkulu,Provinsi Bengkulu,2025,5. Belanja Daerah,54. Belanja Lainnya,541. Belanja Bagi Hasil,Realisasi,122876538212
Provinsi Bengkulu,Provinsi Bengkulu,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Anggaran,76912473000
Provinsi Bengkulu,Provinsi Bengkulu,2025,6. Pembiayaan Daerah,61. Penerimaan Pembiayaan Daerah,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,Realisasi,120292720715.09
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Anggaran,1462082788059
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,411. Pajak Daerah,Realisasi,729875688516.25
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Anggaran,67968998020
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,412. Retribusi Daerah,Realisasi,20109527419
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Anggaran,123993797426
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,Realisasi,2719068430
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Anggaran,54195392429
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,41. PAD,414. Lain-Lain PAD yang Sah,Realisasi,42489426639.17
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Anggaran,3308682436000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,Realisasi,1380434521681
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Anggaran,7605500000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,431. Pendapatan Hibah,Realisasi,1343928000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Anggaran,980926631
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,4. Pendapatan Daerah,43. Pendapatan Lainnya,434. Pendapatan Transfer Antar Daerah,Realisasi,840209097
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2025,5. Belanja Daerah,51. Belanja Pegawai,511. Belanja Pegawai,Anggaran,1811440852561
